#tissue.id	Term	go.id	go.term
BTO:0000233	cerebral_cortex	GO:0021817	nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration
BTO:0000233	cerebral_cortex	GO:0021818	modulation of the microfilament cytoskeleton involved in cell locomotion in cerebral cortex radial glia guided migration
BTO:0000233	cerebral_cortex	GO:0021819	layer formation in cerebral cortex
BTO:0000233	cerebral_cortex	GO:0021820	extracellular matrix organization in marginal zone involved in cerebral cortex radial glia guided migration
BTO:0000233	cerebral_cortex	GO:0021821	negative regulation of cell-glial cell adhesion involved in cerebral cortex lamination
BTO:0000233	cerebral_cortex	GO:0021822	negative regulation of cell motility involved in cerebral cortex radial glia guided migration
BTO:0000233	cerebral_cortex	GO:0021823	cerebral cortex tangential migration using cell-cell interactions
BTO:0000233	cerebral_cortex	GO:0021824	cerebral cortex tangential migration using cell-axon interactions
BTO:0000233	cerebral_cortex	GO:0021825	substrate-dependent cerebral cortex tangential migration
BTO:0000233	cerebral_cortex	GO:0021827	postnatal olfactory bulb interneuron migration
BTO:0000233	cerebral_cortex	GO:0021828	gonadotrophin-releasing hormone neuronal migration to the hypothalamus
BTO:0000233	cerebral_cortex	GO:0021832	cell-cell adhesion involved in cerebral cortex tangential migration using cell-cell interactions
BTO:0000233	cerebral_cortex	GO:0021833	cell-matrix adhesion involved in tangential migration using cell-cell interactions
BTO:0000233	cerebral_cortex	GO:0021836	chemorepulsion involved in postnatal olfactory bulb interneuron migration
BTO:0000233	cerebral_cortex	GO:0021837	motogenic signaling involved in postnatal olfactory bulb interneuron migration
BTO:0000233	cerebral_cortex	GO:0021844	interneuron sorting involved in substrate-independent cerebral cortex tangential migration
BTO:0000233	cerebral_cortex	GO:0021845	neurotransmitter-mediated guidance of interneurons involved in substrate-independent cerebral cortex tangential migration
BTO:0000233	cerebral_cortex	GO:0021852	pyramidal neuron migration
BTO:0000233	cerebral_cortex	GO:0021853	cerebral cortex GABAergic interneuron migration
BTO:0000233	cerebral_cortex	GO:0021870	Cajal-Retzius cell differentiation
BTO:0000233	cerebral_cortex	GO:0021892	cerebral cortex GABAergic interneuron differentiation
BTO:0000233	cerebral_cortex	GO:0021893	cerebral cortex GABAergic interneuron fate commitment
BTO:0000233	cerebral_cortex	GO:0021894	cerebral cortex GABAergic interneuron development
BTO:0000233	cerebral_cortex	GO:0021895	cerebral cortex neuron differentiation
BTO:0000233	cerebral_cortex	GO:0021967	corticospinal neuron axon guidance through the cerebral cortex
BTO:0000233	cerebral_cortex	GO:0021987	cerebral cortex development
BTO:0000233	cerebral_cortex	GO:0071109	superior temporal gyrus development
BTO:0000236	cerebral_white_matter	GO:0021531	spinal cord radial glial cell differentiation
BTO:0000237	cerebrospinal_fluid	GO:0033326	cerebrospinal fluid secretion
BTO:0000249	chondrocyte	GO:0002062	chondrocyte differentiation
BTO:0000249	chondrocyte	GO:0002063	chondrocyte development
BTO:0000249	chondrocyte	GO:0003413	chondrocyte differentiation involved in endochondral bone morphogenesis
BTO:0000249	chondrocyte	GO:0003414	chondrocyte morphogenesis involved in endochondral bone morphogenesis
BTO:0000249	chondrocyte	GO:0003415	chondrocyte hypertrophy
BTO:0000249	chondrocyte	GO:0003418	growth plate cartilage chondrocyte differentiation
BTO:0000249	chondrocyte	GO:0003419	growth plate cartilage chondrocyte proliferation
BTO:0000249	chondrocyte	GO:0003420	regulation of growth plate cartilage chondrocyte proliferation
BTO:0000249	chondrocyte	GO:0003423	growth plate cartilage chondrocyte division
BTO:0000249	chondrocyte	GO:0003424	establishment of cell polarity involved in growth plate cartilage chondrocyte division
BTO:0000249	chondrocyte	GO:0003425	establishment of mitotic spindle orientation involved in growth plate cartilage chondrocyte division
BTO:0000249	chondrocyte	GO:0003426	cytoskeleton polarization involved in growth plate cartilage chondrocyte division
BTO:0000249	chondrocyte	GO:0003427	regulation of cytoskeleton polarization involved in growth plate cartilage chondrocyte division
BTO:0000249	chondrocyte	GO:0003428	chondrocyte intercalation involved in growth plate cartilage morphogenesis
BTO:0000249	chondrocyte	GO:0003429	growth plate cartilage chondrocyte morphogenesis
BTO:0000249	chondrocyte	GO:0003430	growth plate cartilage chondrocyte growth
BTO:0000249	chondrocyte	GO:0003431	growth plate cartilage chondrocyte development
BTO:0000249	chondrocyte	GO:0003432	cell growth involved in growth plate cartilage chondrocyte morphogensis
BTO:0000249	chondrocyte	GO:0003433	chondrocyte development involved in endochondral bone morphogenesis
BTO:0000249	chondrocyte	GO:0003434	BMP signaling pathway involved in growth plate cartilage chondrocyte development
BTO:0000249	chondrocyte	GO:0003435	smoothened signaling pathway involved in growth plate cartilage chondrocyte development
BTO:0000249	chondrocyte	GO:0003436	regulation of cell adhesion involved in growth plate cartilage morphogenesis
BTO:0000249	chondrocyte	GO:0003437	regulation of cell communication involved in growth plate cartilage morphogenesis
BTO:0000249	chondrocyte	GO:0032330	regulation of chondrocyte differentiation
BTO:0000249	chondrocyte	GO:0032331	negative regulation of chondrocyte differentiation
BTO:0000249	chondrocyte	GO:0032332	positive regulation of chondrocyte differentiation
BTO:0000249	chondrocyte	GO:0032601	connective tissue growth factor production
BTO:0000249	chondrocyte	GO:0032643	regulation of connective tissue growth factor production
BTO:0000249	chondrocyte	GO:0032683	negative regulation of connective tissue growth factor production
BTO:0000249	chondrocyte	GO:0032723	positive regulation of connective tissue growth factor production
BTO:0000249	chondrocyte	GO:0045189	connective tissue growth factor biosynthetic process
BTO:0000249	chondrocyte	GO:0045420	regulation of connective tissue growth factor biosynthetic process
BTO:0000249	chondrocyte	GO:0045421	negative regulation of connective tissue growth factor biosynthetic process
BTO:0000249	chondrocyte	GO:0045422	positive regulation of connective tissue growth factor biosynthetic process
BTO:0000249	chondrocyte	GO:0061181	regulation of chondrocyte development
BTO:0000249	chondrocyte	GO:0061182	negative regulation of chondrocyte development
BTO:0000249	chondrocyte	GO:0090171	chondrocyte morphogenesis
BTO:0000252	chorion	GO:0007304	chorion-containing eggshell formation
BTO:0000252	chorion	GO:0007305	vitelline membrane formation involved in chorion-containing eggshell formation
BTO:0000252	chorion	GO:0007306	eggshell chorion assembly
BTO:0000252	chorion	GO:0007307	eggshell chorion gene amplification
BTO:0000252	chorion	GO:0030381	chorion-containing eggshell pattern formation
BTO:0000252	chorion	GO:0046843	dorsal appendage formation
BTO:0000252	chorion	GO:0046844	micropyle formation
BTO:0000252	chorion	GO:0060717	chorion development
BTO:0000252	chorion	GO:0060718	chorionic trophoblast cell differentiation
BTO:0000252	chorion	GO:0060719	chorionic trophoblast cell development
BTO:0000258	choroid_plexus	GO:0021591	ventricular system development
BTO:0000258	choroid_plexus	GO:0021592	fourth ventricle development
BTO:0000258	choroid_plexus	GO:0021670	lateral ventricle development
BTO:0000258	choroid_plexus	GO:0021678	third ventricle development
BTO:0000258	choroid_plexus	GO:0033326	cerebrospinal fluid secretion
BTO:0000260	ciliary_body	GO:0061073	ciliary body morphogenesis
BTO:0003976	cingulate_gyrus	GO:0021765	cingulate gyrus development
BTO:0000267	cochlea	GO:0021562	vestibulocochlear nerve development
BTO:0000267	cochlea	GO:0021647	vestibulocochlear nerve maturation
BTO:0000267	cochlea	GO:0021648	vestibulocochlear nerve morphogenesis
BTO:0000267	cochlea	GO:0021649	vestibulocochlear nerve structural organization
BTO:0000267	cochlea	GO:0021650	vestibulocochlear nerve formation
BTO:0000267	cochlea	GO:0021747	cochlear nucleus development
BTO:0000267	cochlea	GO:0021748	dorsal cochlear nucleus development
BTO:0000267	cochlea	GO:0021749	ventral cochlear nucleus development
BTO:0000267	cochlea	GO:0090102	cochlea development
BTO:0000267	cochlea	GO:0090103	cochlea morphogenesis
BTO:0000761	collecting_duct	GO:0061211	mesonephric collecting duct development
BTO:0000761	collecting_duct	GO:0072044	collecting duct development
BTO:0000761	collecting_duct	GO:0072059	cortical collecting duct development
BTO:0000761	collecting_duct	GO:0072060	outer medullary collecting duct development
BTO:0000761	collecting_duct	GO:0072061	inner medullary collecting duct development
BTO:0000761	collecting_duct	GO:0072205	metanephric collecting duct development
BTO:0000761	collecting_duct	GO:0072219	metanephric cortical collecting duct development
BTO:0000286	cornea	GO:0048058	compound eye corneal lens development
BTO:0000286	cornea	GO:0048750	compound eye corneal lens morphogenesis
BTO:0000286	cornea	GO:0061303	cornea development in camera-type eye
BTO:0000290	coronary_artery	GO:0060982	coronary artery morphogenesis
BTO:0000615	corpus_callosum	GO:0021540	corpus callosum morphogenesis
BTO:0000615	corpus_callosum	GO:0022038	corpus callosum development
BTO:0000292	corpus_luteum	GO:0001553	luteinization
BTO:0000292	corpus_luteum	GO:0001554	luteolysis
BTO:0000292	corpus_luteum	GO:0042701	progesterone secretion
BTO:0000292	corpus_luteum	GO:0042702	uterine wall growth
BTO:0000292	corpus_luteum	GO:0060207	diestrus
BTO:0000292	corpus_luteum	GO:0061363	negative regulation of progesterone biosynthesis involved in luteolysis
BTO:0000292	corpus_luteum	GO:0061364	apoptosis involved in luteolysis
BTO:0001311	corpus_striatum	GO:0021756	striatum development
BTO:0001311	corpus_striatum	GO:0021757	caudate nucleus development
BTO:0001311	corpus_striatum	GO:0021758	putamen development
BTO:0001311	corpus_striatum	GO:0021768	nucleus accumbens development
BTO:0001311	corpus_striatum	GO:0021773	striatal medium spiny neuron differentiation
BTO:0000322	cytotrophoblast	GO:0060715	syncytiotrophoblast cell differentiation involved in labyrinthine layer development
BTO:0000322	cytotrophoblast	GO:0060718	chorionic trophoblast cell differentiation
BTO:0000322	cytotrophoblast	GO:0060719	chorionic trophoblast cell development
BTO:0001360	decidua	GO:0046697	decidualization
BTO:0002042	dendritic_cell	GO:0001773	myeloid dendritic cell activation
BTO:0002042	dendritic_cell	GO:0002266	follicular dendritic cell activation
BTO:0002042	dendritic_cell	GO:0002267	follicular dendritic cell activation involved in immune response
BTO:0002042	dendritic_cell	GO:0002268	follicular dendritic cell differentiation
BTO:0002042	dendritic_cell	GO:0002270	plasmacytoid dendritic cell activation
BTO:0002042	dendritic_cell	GO:0002271	plasmacytoid dendritic cell activation involved in immune response
BTO:0002042	dendritic_cell	GO:0002272	plasmacytoid dendritic cell differentiation involved in immune response
BTO:0002042	dendritic_cell	GO:0002273	plasmacytoid dendritic cell differentiation
BTO:0002042	dendritic_cell	GO:0002277	myeloid dendritic cell activation involved in immune response
BTO:0002042	dendritic_cell	GO:0002284	myeloid dendritic cell differentiation involved in immune response
BTO:0002042	dendritic_cell	GO:0002371	dendritic cell cytokine production
BTO:0002042	dendritic_cell	GO:0002372	myeloid dendritic cell cytokine production
BTO:0002042	dendritic_cell	GO:0002373	plasmacytoid dendritic cell cytokine production
BTO:0002042	dendritic_cell	GO:0002405	antigen sampling by dendritic cells in mucosal-associated lymphoid tissue
BTO:0002042	dendritic_cell	GO:0002407	dendritic cell chemotaxis
BTO:0002042	dendritic_cell	GO:0002408	myeloid dendritic cell chemotaxis
BTO:0002042	dendritic_cell	GO:0002409	Langerhans cell chemotaxis
BTO:0002042	dendritic_cell	GO:0002410	plasmacytoid dendritic cell chemotaxis
BTO:0002042	dendritic_cell	GO:0002468	dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002469	myeloid dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002470	plasmacytoid dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002604	regulation of dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002605	negative regulation of dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002606	positive regulation of dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002607	regulation of myeloid dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002608	negative regulation of myeloid dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002609	positive regulation of myeloid dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002610	regulation of plasmacytoid dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002611	negative regulation of plasmacytoid dendritic cell antigen processing and presentation
BTO:0002042	dendritic_cell	GO:0002612	positive regulation of plasmacytoid dendritic cell antigen processing and presentation
